Id,ORGANIZATION,NAME,GENDER,SPECIALITY,ADDRESS,CITY,STATE,ZIP,LAT,LON,UTILIZATION
b13c3275-6787-3952-add1-8d4f2b0735ca,12c9daf5-a29c-36c9-ac55-28972463e566,Patria17 Rutherford999,F,GENERAL PRACTICE,199 REEDSDALE ROAD,MILTON,MA,02186,42.24158900000001,-71.082651,7
da2f6997-c139-3bfb-bff8-4ef5b6de98af,27379046-608b-32f0-9df7-8c833cf5d11d,Abel832 Mosciski958,M,GENERAL PRACTICE,75 FRANCIS STREET,BOSTON,MA,02115,42.33196,-71.020173,51
57827d4c-74eb-3187-91df-76e35b1b3dd7,b7175ab4-bde5-3848-891b-579bccb77c7c,Fritz267 Conroy74,M,GENERAL PRACTICE,800 WASHINGTON STREET,BOSTON,MA,02111,42.33196,-71.020173,155
33f481dd-3254-3062-be0c-7f302b8df510,d5117822-5756-389d-9547-891a372d580f,Regena252 Kunde533,F,GENERAL PRACTICE,67 & 100 TER HEUN DRIVE,FALMOUTH,MA,02540,41.57072,-70.556682,91
7d9c85fe-1be2-3da3-8693-332537cc10da,f99c74cc-7d1a-3f95-9a33-4a9357bf2f2a,Iluminada398 Mueller846,F,GENERAL PRACTICE,55 LAKE AVENUE NORTH,WORCESTER,MA,01655,42.269478,-71.807783,1
ed7a739f-f8c7-3f33-9f0f-d0e5b480f793,6f122869-a856-3d65-8db9-099bf4f5bbb8,Demetrice140 Crooks415,F,GENERAL PRACTICE,41 & 45 MALL ROAD,BURLINGTON,MA,01803,42.503227,-71.201713,26
54dc685f-651e-353c-8903-a5b489690163,1eaf97fa-9de6-38de-a9c4-6efe5dc574be,Sandy901 Turner526,M,GENERAL PRACTICE,123 SUMMER STREET,WORCESTER,MA,01608,42.269478,-71.807783,53
49f21167-34d7-35d3-9b1f-3bd37bc8c76a,56e0b3b3-4fac-3776-8fc9-7b465eb2fc17,Lynn917 Goodwin327,M,GENERAL PRACTICE,29 LEWIS AVENUE,GREAT BARRINGTON,MA,01230,42.19397,-73.361473,9
1276d638-6b7e-3c8a-bd6c-6b3d929f8c26,d7b11827-25f2-350b-bcd8-939fc59851b0,Adrian111 Murazik203,M,GENERAL PRACTICE,300 LONGWOOD AVENUE,BOSTON,MA,02115,42.33196,-71.020173,83
a8f40860-26be-387a-90f9-955cf19c2511,bc1b82cc-e927-373f-80bf-b90bff6edfe8,Milan77 Macejkovic424,M,CLINICAL SOCIAL WORKER,210 WHITING PLACE,HINGHAM,MA,02043-3724,42.224319,-70.880673,0
75e19e6c-c327-30bb-bb80-c77da57652f7,bc1b82cc-e927-373f-80bf-b90bff6edfe8,Dorothea248 Hodkiewicz467,F,CLINICAL SOCIAL WORKER,210 WHITING PLACE,HINGHAM,MA,02043-3724,42.224319,-70.880673,0
22a7fa88-27dd-3d5d-838c-532e60ba9180,bc1b82cc-e927-373f-80bf-b90bff6edfe8,Milan77 Macejkovic424,M,GENERAL PRACTICE,210 WHITING PLACE,HINGHAM,MA,02043-3724,42.224319,-70.880673,66
c41e547c-2ffa-3915-9792-a255a653dfa0,44c0e821-1885-3533-a7bd-55f275a23979,Mertie42 Reilly981,F,PSYCHIATRY,1501 BEACON ST,BROOKLINE,MA,02446-4631,42.323853,-71.142003,0
97b6cf43-6841-37e2-94ef-e8cb66264b85,44c0e821-1885-3533-a7bd-55f275a23979,Elliot577 Ruecker817,M,PSYCHIATRY,1501 BEACON ST,BROOKLINE,MA,02446-4631,42.323853,-71.142003,0
52e02e14-7d03-3c88-ab4d-cd1848a91bff,44c0e821-1885-3533-a7bd-55f275a23979,Mertie42 Reilly981,F,GENERAL PRACTICE,1501 BEACON ST,BROOKLINE,MA,02446-4631,42.323853,-71.142003,39
1cb02824-4a3e-3c3d-835f-0bbe5a7a6d94,32836213-4ac7-3021-aad8-6383f3ced351,Martha161 Ledner144,F,OPTOMETRY,1 HOLLYWOOD DR,GRAFTON,MA,01536-1614,42.209151,-71.683644,0
89508efd-4c8e-32a9-83de-34b87c01d0d0,32836213-4ac7-3021-aad8-6383f3ced351,Trinidad33 Ledner144,M,GENERAL PRACTICE,1 HOLLYWOOD DR,GRAFTON,MA,01536-1614,42.209151,-71.683644,32
bedb83f4-1dc3-3213-b80c-80718cd0f884,93a2bf60-5613-37c1-8996-3553ec6b1cdc,Débora815 Burgos636,F,GENERAL PRACTICE,46 PEARL ST,CAMBRIDGE,MA,02139-4041,42.376043,-71.11868,20
3aedd38a-94c8-3c35-b90f-957c00c4c4a7,a651c8d0-014b-3e30-8b0d-54dfc4ab20ce,Arnette709 Langosh790,F,CLINICAL SOCIAL WORKER,213 S ST,HOUSATONIC,MA,01236-9004,42.246125,-73.361858,0
eb31db63-b07d-33fa-ad99-82288d88b5d5,a651c8d0-014b-3e30-8b0d-54dfc4ab20ce,Arnette709 Langosh790,F,GENERAL PRACTICE,213 S ST,HOUSATONIC,MA,01236-9004,42.246125,-73.361858,19
f8bf4527-ae38-3f7e-84e3-819222491ce4,78a11f16-e161-3dfa-91fa-16af7109cea0,Annie941 Satterfield305,F,GENERAL PRACTICE,37 EDGERTON DR,NO FALMOUTH,MA,02556-2821,41.601508,-70.639317,40
9eede4f7-c385-3bcc-957f-2ad35a2531cb,78a11f16-e161-3dfa-91fa-16af7109cea0,Eric487 Satterfield305,M,INTERNAL MEDICINE,37 EDGERTON DR,NO FALMOUTH,MA,02556-2821,41.601508,-70.639317,0
d67e7852-3b30-35ce-a30c-2a11a5eee870,78a11f16-e161-3dfa-91fa-16af7109cea0,Lauren941 Schultz619,M,INTERNAL MEDICINE,37 EDGERTON DR,NO FALMOUTH,MA,02556-2821,41.601508,-70.639317,0
42b9ffcd-f437-3fad-ab1f-906d5f8ac034,78a11f16-e161-3dfa-91fa-16af7109cea0,Eric487 Satterfield305,M,DERMATOLOGY,37 EDGERTON DR,NO FALMOUTH,MA,02556-2821,41.601508,-70.639317,0
ad2240d0-396b-3d7a-a39f-9ed7d2097ced,78a11f16-e161-3dfa-91fa-16af7109cea0,Lauren941 Schultz619,M,DERMATOLOGY,37 EDGERTON DR,NO FALMOUTH,MA,02556-2821,41.601508,-70.639317,0
c862af24-348a-3fca-af04-49c552ce3403,eab2e908-4cf6-3482-82ac-1166d601e868,Elbert916 Wolff180,M,PODIATRY,409 POND ST,BRAINTREE,MA,02184-6800,42.205416,-71.00216800000003,0
0d04ed61-bef0-36b9-af38-f14c2c293dac,eab2e908-4cf6-3482-82ac-1166d601e868,Rodrick370 Schinner682,M,PODIATRY,409 POND ST,BRAINTREE,MA,02184-6800,42.205416,-71.00216800000003,0
7c58e55e-05a7-337a-94b2-5cd7807dbc34,eab2e908-4cf6-3482-82ac-1166d601e868,Elbert916 Wolff180,M,GENERAL PRACTICE,409 POND ST,BRAINTREE,MA,02184-6800,42.205416,-71.00216800000003,49
b30332e9-a48c-350c-8989-0f5da41a43c7,5bbf7654-9963-3d79-9ea9-11bdb1b4a124,Dollie671 Wilderman619,F,CLINICAL PSYCHOLOGIST,2 BAY RD,HADLEY,MA,01035-9511,42.356491,-72.568632,0
498b7df9-9668-3afd-9c4c-6a86c9a4a49d,5bbf7654-9963-3d79-9ea9-11bdb1b4a124,Lonny638 Russel238,M,CLINICAL PSYCHOLOGIST,2 BAY RD,HADLEY,MA,01035-9511,42.356491,-72.568632,0
c956444b-4084-3357-87a2-7591a6335f7c,5bbf7654-9963-3d79-9ea9-11bdb1b4a124,Georgeanna785 Halvorson124,F,CLINICAL PSYCHOLOGIST,2 BAY RD,HADLEY,MA,01035-9511,42.356491,-72.568632,0
6b3fe869-0c64-3312-9b43-c3e11c017b1c,5bbf7654-9963-3d79-9ea9-11bdb1b4a124,Boyce638 Collier206,M,CLINICAL PSYCHOLOGIST,2 BAY RD,HADLEY,MA,01035-9511,42.356491,-72.568632,0
5b5c9363-15cf-3b65-bf02-74d699164896,5bbf7654-9963-3d79-9ea9-11bdb1b4a124,Foster87 Wilderman619,M,GENERAL PRACTICE,2 BAY RD,HADLEY,MA,01035-9511,42.356491,-72.568632,32
e33f8aca-99a0-345d-aa19-1c3d35afcc2e,75bce424-82dd-3c8e-9a24-8bb2b2939174,See995 Graham902,F,PODIATRY,180 SHIRLEY AVE,REVERE,MA,02151-3257,42.421005,-70.99036,0
0391abaa-af30-36d7-a729-98a27149b423,75bce424-82dd-3c8e-9a24-8bb2b2939174,See995 Graham902,F,GENERAL PRACTICE,180 SHIRLEY AVE,REVERE,MA,02151-3257,42.421005,-70.99036,43
fd6736c5-573d-3e52-b604-e64c76565e1d,e55a9e25-912b-32de-b68b-eeca0fc9553d,Mariann762 Schmeler639,F,CHIROPRACTIC,599 MAIN ST,MALDEN,MA,02148-3920,42.42938,-71.058706,0
3f12b19f-e2c0-3ad8-a147-130b4663f447,e55a9e25-912b-32de-b68b-eeca0fc9553d,Josiah310 Schmeler639,M,GENERAL PRACTICE,599 MAIN ST,MALDEN,MA,02148-3920,42.42938,-71.058706,55
85d3a838-0660-3851-9a98-531b9510c511,0be7e592-fd37-398a-8f8f-7b0d6ed751ca,Allen322 Kunze215,M,CHIROPRACTIC,27 WOLCOTT ST,EVERETT,MA,02149-3513,42.405938,-71.054649,0
aa3f9aec-9f95-3c45-8c84-e4c05138d40e,0be7e592-fd37-398a-8f8f-7b0d6ed751ca,Arie325 Kunze215,F,GENERAL PRACTICE,27 WOLCOTT ST,EVERETT,MA,02149-3513,42.405938,-71.054649,17
51bd0207-adf7-3a99-891c-f6ce0509189a,6633c540-16fa-339d-83b7-52dd2a603684,Goldie436 Orn563,F,GENERAL PRACTICE,500 CUMMINGS CTR,BEVERLY,MA,01915-6141,42.556659,-70.84496,28
eaaa63ff-7028-3b60-b2c1-fdc29a74f273,6633c540-16fa-339d-83b7-52dd2a603684,Daron260 Orn563,M,INTERNAL MEDICINE,500 CUMMINGS CTR,BEVERLY,MA,01915-6141,42.556659,-70.84496,0
29bc1a37-2502-33b6-9e4c-cbdeecd55bf8,6633c540-16fa-339d-83b7-52dd2a603684,Evelina828 Purdy2,F,INTERNAL MEDICINE,500 CUMMINGS CTR,BEVERLY,MA,01915-6141,42.556659,-70.84496,0
8e0f669a-5492-39ff-bacb-fa611813d98c,6633c540-16fa-339d-83b7-52dd2a603684,Goldie436 Orn563,F,GENERAL SURGERY,500 CUMMINGS CTR,BEVERLY,MA,01915-6141,42.556659,-70.84496,0
312a932d-108e-30d5-aefd-5e4118bfe999,6633c540-16fa-339d-83b7-52dd2a603684,José María211 Robledo967,M,GENERAL SURGERY,500 CUMMINGS CTR,BEVERLY,MA,01915-6141,42.556659,-70.84496,0
49e5734a-f0e8-3c8b-8807-f05776fcda6d,f3b73817-43cb-3762-8353-bcfb64aa9b10,Gabriel934 Lueilwitz711,M,OPTOMETRY,120 STOCKWELL DR,AVON,MA,02322-1149,42.132461,-71.054013,0
4f9e25b5-de31-3127-a3aa-6e3019ab48fb,f3b73817-43cb-3762-8353-bcfb64aa9b10,Gabriel934 Lueilwitz711,M,GENERAL PRACTICE,120 STOCKWELL DR,AVON,MA,02322-1149,42.132461,-71.054013,69
6830dc82-cdb7-3815-a1c7-12ad60d05804,1294fa10-01b4-3c09-8072-76ccdddebfa2,Jean712 Quigley282,M,GENERAL PRACTICE,211 PARK ST,ATTLEBORO,MA,02703-3143,41.931653000000004,-71.294503,67
f1c09ad6-98e4-36cb-a371-506db7429bdc,17cd0bbd-7924-3e7d-9c83-db7ad8a5c430,Shirley182 Cronin387,M,GENERAL PRACTICE,125 PARKER HILL AVE,ROXBURY CROSSING,MA,02120-2847,42.33196,-71.020173,21
124a5648-b9d9-3da6-a45a-4eb4428558d8,6a1edf74-50e2-3f76-8f4b-f856c7baf839,Omar359 Schneider199,M,GENERAL PRACTICE,790 BOSTON RD,BILLERICA,MA,01821-5938,42.559673,-71.260947,52
0c6b8a82-8461-3001-8707-dc5aa5497891,6a1edf74-50e2-3f76-8f4b-f856c7baf839,Ryan260 Schneider199,F,INTERNAL MEDICINE,790 BOSTON RD,BILLERICA,MA,01821-5938,42.559673,-71.260947,0
c84d1d03-0c3b-3386-a081-f26b5d1f7a03,6a1edf74-50e2-3f76-8f4b-f856c7baf839,Zachariah133 Spinka232,M,INTERNAL MEDICINE,790 BOSTON RD,BILLERICA,MA,01821-5938,42.559673,-71.260947,0
97956751-e008-372d-a63b-f57bec472bc5,6a1edf74-50e2-3f76-8f4b-f856c7baf839,Gus973 O'Conner199,M,INTERNAL MEDICINE,790 BOSTON RD,BILLERICA,MA,01821-5938,42.559673,-71.260947,0
4bf83864-de3a-3c61-aa2e-3d5df603138c,6a1edf74-50e2-3f76-8f4b-f856c7baf839,Maynard46 Koss676,M,INTERNAL MEDICINE,790 BOSTON RD,BILLERICA,MA,01821-5938,42.559673,-71.260947,0
45320d81-fc62-3db2-b651-025d17e0078e,6a1edf74-50e2-3f76-8f4b-f856c7baf839,Rafael239 Laboy63,M,INTERNAL MEDICINE,790 BOSTON RD,BILLERICA,MA,01821-5938,42.559673,-71.260947,0
16faf357-360d-341e-b9b7-147309dd894c,6a1edf74-50e2-3f76-8f4b-f856c7baf839,Stephan15 Sipes176,M,INTERNAL MEDICINE,790 BOSTON RD,BILLERICA,MA,01821-5938,42.559673,-71.260947,0
d9196bf7-be0e-36c6-9eaa-4e38999e541a,6a1edf74-50e2-3f76-8f4b-f856c7baf839,Gloria696 Acevedo301,F,INTERNAL MEDICINE,790 BOSTON RD,BILLERICA,MA,01821-5938,42.559673,-71.260947,0
4b2158b3-20ca-3c7e-aa12-01d7c60f3339,8c69c8f1-6e90-3a0d-af7d-332cc235b0c3,Luke971 Bergstrom287,M,GENERAL PRACTICE,11 CABOT RD,WOBURN,MA,01801-1003,42.488769,-71.154438,42
2c92bb51-601b-351e-beb8-7d72ac9dfb77,9a01482a-dc55-3916-9fe9-016717fe40a4,Savanna736 Reichert620,F,GENERAL PRACTICE,73 W MAIN ST,HOPKINTON,MA,01748-1619,42.224096,-71.54048900000001,31
d0df8804-584e-3070-98b2-85bea6e80b27,999ddbe9-17f6-3f37-bc29-8a8647f397f1,Genaro214 Hilll811,M,GENERAL PRACTICE,800 WASHINGTON ST,BOSTON,MA,02111-1552,42.338551,-71.018253,58
ac14a7dc-a93c-3360-b405-4eeb3dc79430,cdb45bcb-f1b3-3e34-a091-0c9a082a6dc3,Helena807 Heathcote539,F,PSYCHIATRY,52 SHARON ST,MALDEN,MA,02148-5915,42.42938,-71.058706,0
7a06450a-28da-39f5-8714-b86ab7b40bfe,cdb45bcb-f1b3-3e34-a091-0c9a082a6dc3,Helena807 Heathcote539,F,GENERAL PRACTICE,52 SHARON ST,MALDEN,MA,02148-5915,42.42938,-71.058706,36
5e51ccf1-4eeb-37c0-9613-a70b66dbdb00,92819cdc-db9e-387e-8c4f-4b2b4e8b2e4f,María José279 Mireles421,F,GENERAL PRACTICE,1230 BRIDGE STREET,LOWELL,MA,1850,42.6653405,-71.3038939,2
78ec4d61-027a-3ff6-8659-e0820fb8b7c7,0d1563c1-d56c-362e-9e3d-d74463ebbe0f,Luisa710 Valentín837,F,GENERAL PRACTICE,629 PLEASANT STREET,BROCKTON,MA,2301,42.0892313,-71.04551,4
b3119c27-a451-3153-b1c7-7d5d2b8255b3,4e916854-3a59-3f17-bb16-7c406148d822,Cedrick207 Reilly981,M,GENERAL PRACTICE,1399 WASHINGTON STREET,HANOVER,MA,2339,42.144202,-70.844005,2
206a2a87-ff52-3078-8d64-f9d0958e80e1,3265f387-6c51-32ee-8f6d-b2a89caa34d5,Johnathon489 Block661,M,GENERAL PRACTICE,151 EVERETT AVENUE,CHELSEA,MA,2150,42.3961274,-71.0392206,2
2ab7bbb4-8ac0-30d4-9152-c372072f6122,c63d0602-724d-3d74-958a-a31b1364eaef,Refugio197 Durgan499,F,GENERAL PRACTICE,111 GROSSMAN DRIVE,BRAINTREE,MA,2184,42.21004,-70.999539,1
2a0c0029-5602-3917-8bab-64b253ceb472,a43fb751-96fe-3496-8750-73f85651866d,Saturnina961 Treutel973,F,GENERAL PRACTICE,66B CONCORD STREET,WILMINGTON,MA,1887,42.5587666,-71.1368606,1
2e830bdc-d1ca-3732-9eb4-aa0bb4a02f57,108ccece-277a-396f-8bf2-1527f74458eb,Eda506 Marvin195,F,GENERAL PRACTICE,51 LOCUST STREET,NORTHAMPTON,MA,1060,42.3323152,-72.6545646,1
03226324-258f-3302-971b-efebca8bce97,0f7f97f6-693c-3de9-8190-85feaf4632e2,Remona896 Hahn503,F,GENERAL PRACTICE,1 HARBORSIDE DRIVE,EAST BOSTON,MA,2128,42.3634497,-71.0256963,1
160fe400-368a-3d38-95d9-351979543ea3,308b5efa-a9c2-3728-b1ff-d29c5f060731,Katheleen349 Veum823,F,GENERAL PRACTICE,630 PLANTATION STREET,WORCESTER,MA,1605,42.2925591,-71.7603169,2
c4e8feac-1bc8-389c-b787-d470a1aee9b9,bbf934c6-faad-3483-a1d2-d2ecb693a0e2,Dwain139 Bailey598,M,GENERAL PRACTICE,309 TEATICKET HIGHWAY,TEATICKET,MA,2536,41.5683439,-70.5940062,2
e83e1d81-b2a5-3afc-9312-02dd688eabd3,90cf148c-69ed-3d33-aa86-b509c6b0b25f,Elida479 O'Keefe54,F,GENERAL PRACTICE,170 GOVERNORS AVENUE,MEDFORD,MA,2155,42.4259086,-71.1113649,1
