Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE
bbc46103-3787-ef0c-432f-89727a5e853d,2022-11-09,,999-44-5516,,,,Johnson679,Prosacco716,,,,white,nonhispanic,M,Longmeadow  Massachusetts  US,110 Kilback Bay,Winchester,Massachusetts,Middlesex County,,42.41969183115308,-71.13394332919336,24844.49,0.0
9e70b98a-c811-6cc8-68ed-f9ff86d6de9d,1972-11-02,,999-35-5947,S99943293,X80382871X,Ms.,Maryland870,Block661,,,S,white,nonhispanic,F,Norwood  Massachusetts  US,612 Sporer Tunnel,Randolph,Massachusetts,Norfolk County,,42.160610598120485,-71.07103885346523,2460125.8645000006,152269.61549999999
5b87b23b-55a6-822c-5010-5f93c1bf3279,2010-04-16,,999-95-7090,,,,Raúl937,Perea353,,,,white,hispanic,M,Kingston  Kingston  JM,345 Dach Dam Suite 36,Newton,Massachusetts,Middlesex County,02465,42.2717002701411,-71.1808108481478,348978.165,654.225
7fddb318-8aa5-e373-0126-6c0ed60c969e,1995-10-07,,999-47-4706,S99996585,X18397066X,Mrs.,Karissa612,Block661,,Jast432,M,white,nonhispanic,F,Swampscott  Massachusetts  US,1031 Bogan Passage Unit 73,Boston,Massachusetts,Suffolk County,02215,42.28140128111937,-71.16719325850497,834666.4474999998,5610.1725
c0dcb9a1-80c7-c103-cc00-a4f83afc5516,1974-04-12,,999-36-4496,S99973711,X30067972X,Mr.,Rolf983,Abbott774,,,M,white,nonhispanic,M,Boston  Massachusetts  US,836 VonRueden Fork Unit 49,Brockton,Massachusetts,Plymouth County,02302,42.153971229904876,-70.9567837896133,1192751.3625,1291.6875
6e1ff416-3f80-6c9f-642b-ed3bb42a1407,2023-01-30,,999-32-1467,,,,Guillermina633,Vásquez905,,,,black,nonhispanic,F,Carolina  Puerto Rico  PR,886 Hand Fork,Grafton,Massachusetts,Worcester County,,42.225832992328286,-71.64555118476629,17265.65,0.0
6c1f686c-46f0-7b0f-05cd-f4b47ad9afd2,2007-12-03,2018-05-07,999-50-5441,,,,Rey54,Rau926,,,,white,nonhispanic,M,New Bedford  Massachusetts  US,903 Lang Branch,Holden,Massachusetts,Worcester County,,42.365779464243225,-71.81506961220529,337542.59,56.21999999999992
7e645fd3-25d5-0c94-f88d-882b877b6128,1958-08-06,,999-58-4543,S99926295,X55159029X,Ms.,Carleen42,Volkman526,,,S,black,nonhispanic,F,Springfield  Massachusetts  US,131 D'Amore Glen,Boston,Massachusetts,Suffolk County,02151,42.307938721507234,-71.15674768160757,2231618.7975000003,194064.0325
38f1d0f8-e918-5eb6-26bd-aa0e45f28050,2018-04-09,,999-49-5986,,,,Marchelle563,Kautzer186,,,,white,nonhispanic,F,Millers Falls  Massachusetts  US,1089 Hansen Byway,Springfield,Massachusetts,Hampden County,01108,42.0244764525432,-72.54633981335185,136132.14750000002,391.16249999999997
14720a03-c131-a217-3ac6-78e5e1a89f40,1959-07-28,,999-58-5611,S99968018,X1166164X,Mr.,Andy346,Glover433,,,M,white,nonhispanic,M,Lawrence  Massachusetts  US,673 Daniel Flat,Beverly,Massachusetts,Essex County,01915,42.61188330997058,-70.84563677931986,2338138.535000001,62859.945
a0bd0bc4-fc69-f1b7-63f2-f320b146d872,2012-11-02,,999-83-3817,,,,Arturo47,Stroman228,,,,white,hispanic,M,Webster  Massachusetts  US,167 Hills Track Apt 31,Salem,Massachusetts,Essex County,,42.453619667686745,-70.94801055841243,274806.87499999994,92.98499999999993
57b762c8-98bc-26ae-92ed-9aa4f6c03367,2007-12-03,,999-44-9377,,,,King743,Rosenbaum794,,,,white,nonhispanic,M,Sandisfield  Massachusetts  US,267 Bode Overpass,Holden,Massachusetts,Worcester County,,42.388287495812676,-71.88487953485891,950858.9174999999,200.75249999999986
24c00c31-2995-ac2a-e786-d773a3a2e21a,1964-02-06,,999-78-9826,S99959088,X71977197X,Mr.,Eduardo902,Will178,MD,,M,white,nonhispanic,M,Lynn  Massachusetts  US,533 Heller Tunnel Unit 70,Waltham,Massachusetts,Middlesex County,02452,42.39234089175339,-71.25308636696028,1498629.7675000005,2713.8524999999995
d30ace6d-e8cc-b741-9efb-4fe999f58469,1990-06-26,,999-72-7288,S99954282,X12493657X,Mrs.,Jewell855,Green467,,Shields502,M,white,nonhispanic,F,Hubbardston  Massachusetts  US,309 Little Promenade Apt 85,Boston,Massachusetts,Suffolk County,02119,42.27368207917929,-71.1191995348855,980878.716,137180.634
9a775f3f-4496-8472-8867-fb13250ea361,1986-04-14,,999-10-2317,S99984043,X37929828X,Mrs.,Marvis190,Tromp100,,Larkin917,M,white,nonhispanic,F,Peabody  Massachusetts  US,245 Romaguera Port Apt 36,Cordaville,Massachusetts,Worcester County,,42.285495333982574,-71.54178439888696,1657158.7614999998,26969.138499999994
4e6d208d-7d4d-4eb0-b365-4458f35e8db4,1999-03-07,,999-28-1620,S99948421,X50931730X,Mr.,Lyndon118,Senger904,,,,white,nonhispanic,M,Tewksbury  Massachusetts  US,629 O'Connell Alley,Randolph,Massachusetts,Norfolk County,02368,42.16152770620023,-71.01064276614429,620544.6100000002,0.0
28efd1d0-34f0-1563-9b72-572d985b2519,2023-08-28,,999-91-8268,,,,Ramón841,Delgadillo349,,,,white,hispanic,M,Kingston  Kingston  JM,126 Heathcote Lodge Unit 90,Sudbury,Massachusetts,Middlesex County,,42.372542850931104,-71.39490460213828,2469.68,0.0
e862087e-597e-bbaf-3236-d4cbc5d31af3,1997-05-31,,999-74-1044,S99941610,X30649849X,Mr.,Gonzalo160,Alonso270,,,,white,hispanic,M,Gaudalajara  Jalisco  MX,937 Smith Mews,Peabody,Massachusetts,Essex County,01960,42.55103306225067,-70.94686219171892,681385.4650000001,2461.5449999999996
31ad856b-38bc-415a-f92e-c440c24a872e,1941-01-03,,999-54-6913,S99972032,X62086290X,Mrs.,Rivka589,Kuvalis369,,Harber290,M,white,nonhispanic,F,Hatfield  Massachusetts  US,810 O'Reilly Mews,Pittsfield,Massachusetts,Berkshire County,01201,42.47213305468601,-73.23921273596085,2477786.8745000004,420639.90550000017
930a7850-ff0c-0dbf-5f25-bc22466f35d4,1991-08-14,,999-37-8090,S99968059,X48653469X,Mr.,Dewayne363,Boyer713,,,M,white,nonhispanic,M,Chelsea  Massachusetts  US,525 Brown Lodge,Everett,Massachusetts,Middlesex County,02149,42.413586905311014,-71.02782713047587,816245.8300000001,252.26999999999992
6afd6d57-be66-eda2-9a3c-8692e566a72b,1968-04-16,,999-49-9885,S99932865,X40685518X,Mr.,Doug189,Nolan344,,,M,white,nonhispanic,M,Dedham  Massachusetts  US,972 Weimann Trailer Unit 71,Millbury,Massachusetts,Worcester County,,42.21360943839021,-71.75810188865438,1374279.055,23008.784999999996
2ab11b62-fdc7-bd6c-9ff0-3c48a406f4b5,1977-09-29,,999-77-9424,S99986533,X1796090X,Mrs.,Eldora89,Zemlak964,,Emard19,M,white,nonhispanic,F,Boston  Massachusetts  US,1070 Roberts Ranch,Medford,Massachusetts,Middlesex County,02145,42.42911063829976,-71.05442669895032,1176323.7175,428.72249999999985
8a671152-ea8a-3f5d-8ea9-72ac3860b09a,1950-04-24,,999-34-7803,S99957785,X62857111X,Ms.,Elise948,Kovacek682,,,S,black,nonhispanic,F,Springfield  Massachusetts  US,716 Heathcote Ramp,Winchester,Massachusetts,Middlesex County,,42.40720465403492,-71.1711569023898,2019267.6435,161340.81650000007
6f18074c-d957-1bd3-7ad4-b37d13667fae,1957-10-05,,999-79-6981,S99955982,X87718211X,Mrs.,Wai719,Gleichner915,,Sipes176,M,white,nonhispanic,F,Amesbury  Massachusetts  US,552 Littel Neck,East Bridgewater,Massachusetts,Plymouth County,,42.0511700329644,-70.98075307543326,2233050.4354999997,144745.41449999998
a1e927d6-0175-7dae-6114-3af57cd8555d,1959-07-22,,999-11-6935,S99955702,X65535235X,Mr.,Carroll471,Metz686,,,M,white,nonhispanic,M,Andover  Massachusetts  US,1011 Jacobi Overpass Apt 9,Duxbury,Massachusetts,Plymouth County,,42.042109566638146,-70.66012169201449,1756335.5925000007,15497.857499999998
61d66df3-d90a-4638-ec3a-faef802491b6,1966-09-18,,999-61-9494,S99963387,X57997542X,Mr.,Clarence5,Miller503,,,S,white,nonhispanic,M,Ocean Grove  Massachusetts  US,408 Rowe Hollow,Bridgewater,Massachusetts,Plymouth County,,41.95418367111015,-71.00065349246567,1450738.105,13558.694999999998
af3e7985-55fa-3290-334d-37da0863e00e,1974-02-03,,999-42-4037,S99926469,X35522397X,Mrs.,Mao115,Kris249,,Wunsch504,M,white,nonhispanic,F,Brockton  Massachusetts  US,401 Wilkinson Branch Apt 64,New Bedford,Massachusetts,Bristol County,02744,41.606407805884885,-70.9579548880415,2527347.9830000005,43658.807
d0104eb5-b080-fa2c-acb1-9acb90b4d26c,1971-02-02,,999-32-4167,S99941539,X12100071X,Mr.,Foster87,Wyman904,,,M,white,nonhispanic,M,Chicopee  Massachusetts  US,257 Fadel Trace,Norfolk,Massachusetts,Norfolk County,,42.08903501403863,-71.33911289160943,1394051.6475000002,1731.7424999999998
234a1f2b-dc4a-03ef-9645-37a301d3ab14,1964-05-27,,999-91-7475,S99986117,X73746670X,Mr.,Hugo693,Kovacek682,,,M,white,nonhispanic,M,Pepperell  Massachusetts  US,804 Herzog Byway,Westwood,Massachusetts,Norfolk County,,42.225240968380604,-71.21105837739594,1553472.612500001,3248.9775
0db8889d-e7f4-8b98-f385-c52124e2a8fa,1985-06-14,,999-86-3552,S99971284,X56543574X,Ms.,Rocio28,Jaime666,JD,,S,black,hispanic,F,Puebla  Puebla  MX,589 Hayes Landing Suite 93,Boston,Massachusetts,Suffolk County,02215,42.32576823975091,-71.02847655533677,1305532.1405,489753.5694999999
35b22d21-e5e0-0a18-cea2-14668a445ced,2007-06-12,,999-40-3047,S99998965,,,Julieann172,Morissette863,,,,white,nonhispanic,F,Malden  Massachusetts  US,816 Mraz Annex Suite 85,North Reading,Massachusetts,Middlesex County,,42.62206139660136,-71.09410614815405,414670.51999999996,545.3999999999999
3eb414a4-29d0-cb6d-6d52-6ceabda8ae30,1963-07-08,1998-02-13,999-57-8156,S99954496,X74196563X,Ms.,Karissa612,Beier427,,,S,white,nonhispanic,F,Fall River  Massachusetts  US,141 Muller Alley Unit 81,Westborough,Massachusetts,Worcester County,,42.277202764636215,-71.57212106922015,1198759.4704999998,389782.92949999997
d78c13e7-75bd-6f21-86c1-03234a04c046,2005-04-29,,999-80-8525,S99939841,,Ms.,Lindsy319,Heathcote539,,,,white,nonhispanic,F,Bellingham  Massachusetts  US,893 Champlin Promenade Unit 65,Fitchburg,Massachusetts,Worcester County,,42.64824022982635,-71.8631320181051,299452.61500000005,10319.925
cc12d392-e2f8-127d-0124-2e6276b9064d,2023-02-17,,999-61-8454,,,,Dottie687,Zieme486,,,,white,hispanic,F,Northwest Harwich  Massachusetts  US,680 Pollich Club,West Springfield,Massachusetts,Hampden County,,42.16633187042241,-72.63241685148293,17402.88,0.0
1962c941-93e6-94d5-8d89-899ade5c1bfa,1944-03-26,2000-03-24,999-38-5452,S99914163,X29950818X,Mr.,Nickolas58,Emard19,,,M,white,nonhispanic,M,Weston  Massachusetts  US,262 Dach Union,Forestdale,Massachusetts,Barnstable County,02644,41.7287744609593,-70.4924640217062,1499823.4825000004,3899.4674999999997
06d82df6-4533-9509-3b4a-cad6698e89cb,1981-09-01,,999-96-3633,S99946914,X11049033X,Mrs.,So684,Hand679,,Halvorson124,M,white,nonhispanic,F,Hardwick  Massachusetts  US,670 Carter Manor,Dedham,Massachusetts,Norfolk County,02090,42.24417105661634,-71.17164556677761,1333745.065,953.9549999999998
acb9d093-ee99-6b14-af1f-9e7b3e2c400e,1982-11-13,,999-33-6647,S99937148,X62740986X,Mr.,Freddie621,Jacobs452,,,M,white,nonhispanic,M,Westwood  Massachusetts  US,700 Goodwin Byway Apt 88,Cohasset,Massachusetts,Norfolk County,,42.23242001502158,-70.83963596826605,1765601.0800000005,739.6199999999999
b1c806a6-07a8-93d0-39cb-8756b2e3ef80,1990-09-14,,999-48-9289,S99958347,X40635214X,Ms.,China583,Lakin515,,,S,white,nonhispanic,F,Cambridge  Massachusetts  US,415 Lebsack Manor,Beverly,Massachusetts,Essex County,01915,42.52328839145992,-70.81238694115983,1107850.2574999996,10236.7425
53718b06-cb26-b7ed-e7f5-9885ce180c18,1999-04-29,,999-12-4585,S99949156,X14348720X,Ms.,Demetrius568,Hilpert278,,,,white,nonhispanic,F,Holyoke  Massachusetts  US,1009 Gleason Glen Unit 69,Ashland,Massachusetts,Middlesex County,,42.26451085286591,-71.46525820075037,726682.6459999998,110896.45399999998
71e3035f-bdb0-9038-ff51-23ffddf595c4,2021-05-22,,999-76-4279,,,,Josefina523,Figueroa648,,,,other,hispanic,F,Panama City  Panama  PA,577 Kuhic Terrace Apt 72,Ludlow,Massachusetts,Hampden County,,42.14644337976993,-72.43968086615212,58414.939999999995,0.0
e19ebcf3-da37-d84e-248f-e67cf46eed68,1963-07-08,2022-02-11,999-68-2637,S99963786,X2290784X,Mrs.,Essie785,Littel644,,Nitzsche158,M,white,nonhispanic,F,Ashburnham  Massachusetts  US,378 Kemmer Knoll Unit 55,Westborough,Massachusetts,Worcester County,,42.283213305903026,-71.58438561562362,1670786.8500000003,2083.2599999999998
fd65471a-b25e-59fa-4e2b-6de1a9a4f449,1992-06-11,,999-22-8778,S99912312,X53669515X,Mr.,Eddie505,Feest103,,,S,white,nonhispanic,M,Quincy  Massachusetts  US,811 Olson Port,Ludlow,Massachusetts,Hampden County,,42.22372019532337,-72.45399058627501,778084.9399999998,2653.3799999999997
fd7bc61a-8690-66de-3048-0b45c852ff04,1943-03-06,,999-52-6234,S99925716,X60528811X,Mr.,Abel832,Tremblay80,,,M,white,nonhispanic,M,Mansfield  Massachusetts  US,614 Zieme Esplanade Apt 15,Middleborough,Massachusetts,Plymouth County,,41.89033348499971,-70.8409219334693,622368.1820000001,908145.5079999998
b4dbf7a9-c90f-d4a4-86e2-c5616603ef0f,1962-02-26,2022-09-16,999-42-7227,S99950396,X33998120X,Mr.,Keenan632,Beier427,,,M,white,nonhispanic,M,Boston  Massachusetts  US,654 Wolff View Unit 0,Barnstable,Massachusetts,Barnstable County,02632,41.65028949733998,-70.41305079095054,1569025.2675,51150.3225
3cdaa00a-6a9f-732e-d50b-4927347f0fe8,1967-09-26,,999-52-6593,S99971066,X19373044X,Ms.,Tressa150,Schumm995,,,S,white,nonhispanic,F,Middleborough  Massachusetts  US,553 Hauck Path Suite 38,Lowell,Massachusetts,Middlesex County,01852,42.65187389963384,-71.35103725110508,1950058.2085,379368.2114999999
3874776b-8029-9985-068c-719998eadaa4,2011-06-14,,999-33-8165,,,,Dave764,Heathcote539,,,,asian,nonhispanic,M,Billerica  Massachusetts  US,336 Erdman Spur Apt 80,Winchendon,Massachusetts,Worcester County,01475,42.63671938265009,-72.0152540706518,315494.50499999995,919.1849999999998
b0f281e0-7de8-3089-d5b8-1f312cfc37ea,1978-10-20,,999-72-3590,S99981364,X52760601X,Mrs.,Stephen891,Keebler762,,Mills423,M,white,nonhispanic,F,Wellesley  Massachusetts  US,832 Pouros Throughway,Randolph,Massachusetts,Norfolk County,,42.172820851795116,-71.07648215990994,1827215.2539999997,556045.276
cf03fb28-ee3a-ccd9-b1e1-4dffd89dac9a,2023-01-03,,999-12-8069,,,,Raina861,Towne435,,,,white,nonhispanic,F,Brockton  Massachusetts  US,726 Skiles Gardens,Newton,Massachusetts,Middlesex County,02461,42.322519439099885,-71.29689725208593,20418.17,0.0
fa10bb65-9837-15b0-d299-b09dd63cbeb0,1995-12-17,,999-45-1441,S99948731,X23667933X,Mrs.,Inger271,Quitzon246,,Smith67,M,white,nonhispanic,F,Boston  Massachusetts  US,416 Hansen Grove Unit 49,Barnstable,Massachusetts,Barnstable County,02648,41.73952256157352,-70.3615291226373,954926.4950000001,163087.12499999997
c615cea5-60b3-4ded-66f4-08eb88c320f9,2020-02-06,,999-17-3543,,,,Lyman173,Douglas31,,,,black,nonhispanic,M,Hopedale  Massachusetts  US,955 Emmerich Common Apt 3,Boston,Massachusetts,Suffolk County,02111,42.309697388490605,-71.01317135060364,93018.95999999999,0.0
f8e9e091-9613-2a88-a529-878633dccf3a,1944-03-26,,999-62-7517,S99933649,X79986086X,Mr.,Kirby843,Huels583,,,M,white,nonhispanic,M,Braintree  Massachusetts  US,290 Lebsack Lock Unit 48,Forestdale,Massachusetts,Barnstable County,02644,41.67659084482362,-70.46595315331092,2491123.024999999,104007.865
ca245094-6371-77e8-56d9-28fe3d3f4f36,1969-04-16,,999-12-8916,S99969658,X42011568X,Mr.,Bobbie849,Hickle134,,,M,white,nonhispanic,M,Framingham  Massachusetts  US,524 Dickinson Frontage road,Weymouth,Massachusetts,Norfolk County,02188,42.20532852047394,-70.91604041228,1345912.3175000004,1226.0625
8fbb662d-102c-44de-fad5-29ee0f6c3b7e,1946-07-13,1956-01-22,999-84-2674,,,,Loren192,Nikolaus26,,,,white,hispanic,M,Sturbridge  Massachusetts  US,710 Weimann Stravenue Apt 17,Beverly,Massachusetts,Essex County,,42.530034055456426,-70.86524290335537,295287.39,0.0
bb2e48a9-f71b-de08-6684-d5218b7b3a70,1963-07-08,,999-66-2941,S99942349,X44542138X,Mrs.,Lecia978,Gislason620,,Stamm704,M,white,nonhispanic,F,Waltham  Massachusetts  US,113 Grimes Harbor,Westborough,Massachusetts,Worcester County,01581,42.31724249359797,-71.5911762682517,1735388.031500001,239229.1185
42dc1dfd-64a6-59f3-f918-4dd530ae06b6,1999-09-13,,999-67-5146,S99931028,X7000597X,Mr.,Thomas756,Greenfelder433,,,,white,nonhispanic,M,Somerset  Massachusetts  US,811 D'Amore Well Suite 59,Cambridge,Massachusetts,Middlesex County,02141,42.375873699277605,-71.14997700077755,572577.4125000001,1505.7975000000001
7c7638d3-800e-2d25-c896-0bedd6e4f3cf,1978-11-15,,999-90-3659,S99980215,X49227229X,Mr.,Stanton715,Rutherford999,,,M,white,nonhispanic,M,Williamsburg  Massachusetts  US,864 O'Keefe Vista Apt 5,Newburyport,Massachusetts,Essex County,01950,42.778767442115445,-70.90204319789366,1088656.6625,445.7174999999999
787a5369-2714-82be-4c2e-fcc6b527936b,1962-02-26,2020-12-19,999-92-1318,S99959287,X85461739X,Mr.,Erik495,Schiller186,,,M,white,nonhispanic,M,Brookline  Massachusetts  US,115 Nitzsche Rue Unit 42,Barnstable,Massachusetts,Barnstable County,02632,41.6529812367625,-70.20061282344793,1719149.7950000006,27993.524999999998
aec7c3cb-7dbd-773f-2295-0fca54cb2452,1982-06-24,,999-36-2767,S99964727,X24342545X,Ms.,Kristel938,Murazik203,,,S,black,nonhispanic,F,Brockton  Massachusetts  US,220 Mertz Ramp Unit 39,Cambridge,Massachusetts,Middlesex County,02139,42.336793339963585,-71.17723128315632,1348141.0939999996,220132.366
28b5a145-f369-4c8c-f53a-b94ea73a9e5b,2014-08-15,,999-55-2758,,,,Avery919,Bayer639,,,,white,hispanic,M,Cochituate  Massachusetts  US,879 Hansen Quay,Shutesbury,Massachusetts,Franklin County,,42.49425691809418,-72.463673690196,219557.52000000002,9169.08
f244d2ed-09bf-7e5b-d18c-d80701439b64,1969-01-15,,999-16-7756,S99938818,X27808579X,Mr.,Cristobal567,Montenegro24,,,M,white,hispanic,M,Portsmouth  Saint John Parish  DM,660 Waters Throughway,Leicester,Massachusetts,Worcester County,,42.23959404897698,-71.87142732763375,1273596.1225000003,1119.0375
5f899c9a-90e9-edbe-3e21-38410f66afa2,1975-08-03,,999-61-3142,S99984493,X57823853X,Mrs.,Dotty422,Auer97,,Grady603,M,white,nonhispanic,F,Leicester  Massachusetts  US,503 Gulgowski Extension,Webster,Massachusetts,Worcester County,01570,42.04838476597148,-71.87110790333442,1765204.7939999995,223089.21599999996
a04876c1-510b-5adb-bb33-139fa39cb35d,1980-04-08,2001-08-24,999-80-8845,S99981898,X3100662X,Ms.,Leonor133,Quitzon246,,,,white,nonhispanic,F,Amesbury  Massachusetts  US,819 Nader Parade Suite 39,Harvard,Massachusetts,Worcester County,,42.52190378692216,-71.59617027479796,612467.1,564.3
510671ca-fe4c-4bff-5529-530217263015,2008-12-20,,999-66-1727,,,,Margarita164,Sisneros410,,,,white,hispanic,F,San Juan  Puerto Rico  PR,552 Dicki Terrace,Saugus,Massachusetts,Essex County,,42.51239774731817,-71.05396948274277,369708.67,8602.259999999998
254ccb80-30cc-50c9-ee45-d13bdf45e940,1946-07-13,,999-48-8980,S99997649,X65636379X,Mr.,Sylvester827,Tromp100,,,M,white,hispanic,M,Dracut  Massachusetts  US,1019 Willms Route,Beverly,Massachusetts,Essex County,01915,42.577430752935584,-70.81825757011923,1863886.7155,55237.34450000001
428dcea2-f956-b896-5dab-db09f20d5fe8,2013-08-17,,999-46-7724,,,,Barney639,Cartwright189,,,,white,nonhispanic,M,Dover  Massachusetts  US,232 Hammes Highlands,Brockton,Massachusetts,Plymouth County,02351,42.081557972038944,-71.0482683398257,139122.39999999997,0.0
82bda190-dfdd-5eb3-7675-8cc26466da50,1957-10-01,1996-05-22,999-53-9609,S99914714,X33508814X,Mrs.,María del Carmen27,Alcala54,,Hidalgo930,M,white,hispanic,F,Guatemala City  Guatemala  GT,434 Goldner Ferry Apt 34,Everett,Massachusetts,Middlesex County,,42.436510849409,-71.05643272312714,961753.6284999998,163847.7815
1d65460d-c12d-a810-ea01-1fdacd337436,1995-08-25,,999-62-9040,S99949989,X16492570X,Mrs.,Randy380,Berge125,,Cassin499,M,white,nonhispanic,F,Worcester  Massachusetts  US,1043 Thompson Fort,Barnstable,Massachusetts,Barnstable County,02635,41.627929261424484,-70.40015150255164,710106.004,198177.83599999998
