Id,ORGANIZATION,NAME,GENDER,SPECIALITY,ADDRESS,CITY,STATE,ZIP,LAT,LON,UTILIZATION
eaa02111-8eba-3681-b985-4420744b7075,72a10c1a-ee7c-3a01-97b1-33f63244c13e,Reinaldo138 Zieme486,M,GENERAL PRACTICE,200 Springs Rd.,Bedford,MA,01730,42.503376,-71.272644,96
46e41226-bf48-3f96-9546-cbd6fca041c4,18f774ab-db01-37ba-95c4-44c4eab47089,Ahmed109 Hoeger474,M,GENERAL PRACTICE,110 West Squantum Street,Quincy,MA,02169,42.272617,-71.03133,11
4702cf21-f01a-3cef-969d-ca4467f34e90,3417f72c-36d3-3e9d-b28e-9f7a165c3ed8,Coral377 Walsh511,F,OPTOMETRY,738 HIGH ST,WESTWOOD,MA,02090-2503,42.219645,-71.216768,0
f802ead2-5527-33a6-ac5f-181da54ccfa9,3417f72c-36d3-3e9d-b28e-9f7a165c3ed8,Cathey606 Roberts511,F,OPTOMETRY,738 HIGH ST,WESTWOOD,MA,02090-2503,42.219645,-71.216768,0
6b6d3e75-e593-31b3-b3f8-ffdd6cd80d9c,3417f72c-36d3-3e9d-b28e-9f7a165c3ed8,Coral377 Walsh511,F,GENERAL PRACTICE,738 HIGH ST,WESTWOOD,MA,02090-2503,42.219645,-71.216768,49
115d9eed-b1a2-335a-b917-0914d63c0711,5c494a07-4063-3887-8500-43b72f19ad9f,Debbi640 McCullough561,F,CLINICAL SOCIAL WORKER,5 MARKET SQUARE,AMESBURY,MA,01913-2402,42.851284,-70.955837,0
9bf688ca-2a36-371c-85f9-7a048075a339,5c494a07-4063-3887-8500-43b72f19ad9f,Fritz267 Mosciski958,M,CLINICAL SOCIAL WORKER,5 MARKET SQUARE,AMESBURY,MA,01913-2402,42.851284,-70.955837,0
491a66e2-f975-3876-8953-36402926a9b1,5c494a07-4063-3887-8500-43b72f19ad9f,Salvatore257 McCullough561,M,GENERAL PRACTICE,5 MARKET SQUARE,AMESBURY,MA,01913-2402,42.851284,-70.955837,4
178b7190-dec8-3fc8-9fe4-2cb8f5219ec2,4a0787c0-b6cd-343f-ade6-ae89d7bdc8d1,Kelsie51 Watsica258,F,GENERAL PRACTICE,28 W MAIN ST,GEORGETOWN,MA,01833-2010,42.726188,-70.983328,58
72ceaa35-844f-3675-9372-f8d3324b09ec,4a0787c0-b6cd-343f-ade6-ae89d7bdc8d1,Malcom15 Watsica258,M,CLINICAL NURSE SPECIALIST,28 W MAIN ST,GEORGETOWN,MA,01833-2010,42.726188,-70.983328,0
bb1d2338-b032-35be-a80d-2f4e8fac3b9e,86194e39-0481-37cc-a2a9-27cf83292bfd,Estela596 Satterfield305,F,CHIROPRACTIC,379 MAIN ST,HAVERHILL,MA,01830-4037,42.782945,-71.087436,0
6b9cbb70-f556-31cd-9138-a26021622ee3,86194e39-0481-37cc-a2a9-27cf83292bfd,Jae222 Metz686,M,CHIROPRACTIC,379 MAIN ST,HAVERHILL,MA,01830-4037,42.782945,-71.087436,0
279b380f-237a-3b19-b22d-950c3218bbd8,86194e39-0481-37cc-a2a9-27cf83292bfd,Tameka381 Upton904,F,CHIROPRACTIC,379 MAIN ST,HAVERHILL,MA,01830-4037,42.782945,-71.087436,0
882e750f-8ac6-3bf5-ad3d-ef6b316edf33,86194e39-0481-37cc-a2a9-27cf83292bfd,Estela596 Satterfield305,F,GENERAL PRACTICE,379 MAIN ST,HAVERHILL,MA,01830-4037,42.782945,-71.087436,42
acf2b72b-44bf-3cf5-b293-23cf2a163f20,3bb806d8-ae0d-37d4-af59-96efcc928ea3,Britt177 Kuhlman484,M,GENERAL PRACTICE,213 WASHINGTON ST,GROVELAND,MA,01834-1008,42.7539,-71.015935,44
5067285e-4c56-38d5-9275-11db76b12443,3bb806d8-ae0d-37d4-af59-96efcc928ea3,Audie868 Kuhlman484,F,CLINICAL NURSE SPECIALIST,213 WASHINGTON ST,GROVELAND,MA,01834-1008,42.7539,-71.015935,0
bc35b690-c9b5-3f81-9957-68a9894bd95e,5d446658-c301-313e-9168-37d171e8a3af,Kim439 Lind531,F,DIAGNOSTIC RADIOLOGY,55 HOSPITAL DR,WINCHENDON,MA,01475-1820,42.66816,-72.055644,0
edc9ea7e-33d8-30c2-9856-0cac7bd04a35,5d446658-c301-313e-9168-37d171e8a3af,Avery919 Mayer370,M,DIAGNOSTIC RADIOLOGY,55 HOSPITAL DR,WINCHENDON,MA,01475-1820,42.66816,-72.055644,0
7cb9d5a2-1d1d-3148-943a-9cb51f83e5ef,5d446658-c301-313e-9168-37d171e8a3af,Rocco842 Lind531,M,CLINICAL SOCIAL WORKER,55 HOSPITAL DR,WINCHENDON,MA,01475-1820,42.66816,-72.055644,0
8863bd03-fc12-3dbe-ad6a-e31c5c6f3a27,5d446658-c301-313e-9168-37d171e8a3af,Kim439 Lind531,F,FAMILY PRACTICE,55 HOSPITAL DR,WINCHENDON,MA,01475-1820,42.66816,-72.055644,0
f4a8e3c5-224b-36d7-87d6-19c1a2a5032f,5d446658-c301-313e-9168-37d171e8a3af,Julian715 Mayer370,F,FAMILY PRACTICE,55 HOSPITAL DR,WINCHENDON,MA,01475-1820,42.66816,-72.055644,0
3fbf2d6d-70bf-39d7-828a-7981000c828b,5d446658-c301-313e-9168-37d171e8a3af,Kim439 Lind531,F,GENERAL PRACTICE,55 HOSPITAL DR,WINCHENDON,MA,01475-1820,42.66816,-72.055644,21
3c192604-8a45-327f-97b2-7092d3d3aed7,5d446658-c301-313e-9168-37d171e8a3af,Rocco842 Lind531,M,INTERNAL MEDICINE,55 HOSPITAL DR,WINCHENDON,MA,01475-1820,42.66816,-72.055644,0
a439ffe1-6b04-329e-ad18-a7641316423a,eab0553f-0e3d-3d12-9b7d-292edf2e361f,Kristyn560 Mosciski958,F,GENERAL PRACTICE,30 CHURCH ST,SALEM,MA,01970-3714,42.499248,-70.898204,52
971e9a75-75f4-31f4-af96-619b47b758e4,973e7384-d05b-32ad-a8cc-c39191ee9150,Tonisha838 Sauer652,F,GENERAL PRACTICE,152 N ST,PITTSFILED,MA,01201,42.452045,-73.26054,72
4245f54b-9ecd-35eb-b5f0-07f608e4947e,98c716c1-1951-39a3-8c5e-fd57ac194208,Krissy321 Pfeffer420,F,OPTOMETRY,378 WASHINGTON ST,SOUTH ATTLEBORO,MA,02703-5917,41.931653,-71.294503,0
82051b09-4a54-39e7-b685-aaaf432f40f7,98c716c1-1951-39a3-8c5e-fd57ac194208,Krissy321 Pfeffer420,F,GENERAL PRACTICE,378 WASHINGTON ST,SOUTH ATTLEBORO,MA,02703-5917,41.931653,-71.294503,43
62d355bd-9cfe-3eee-b18a-ed1c822bcc48,2299ba38-a12b-3186-a0e4-df3156f452bb,Lavern240 Hamill307,M,OPTOMETRY,2 CENTRAL ST,GEORGETOWN,MA,01833-2032,42.726188,-70.983328,0
cbdce179-1ff6-39ad-87f8-7baed51e3a52,2299ba38-a12b-3186-a0e4-df3156f452bb,Eden920 Collins926,F,OPTOMETRY,2 CENTRAL ST,GEORGETOWN,MA,01833-2032,42.726188,-70.983328,0
0ef87539-9baf-3539-810c-de7f6ffa1fb6,2299ba38-a12b-3186-a0e4-df3156f452bb,Grady603 King743,M,OPTOMETRY,2 CENTRAL ST,GEORGETOWN,MA,01833-2032,42.726188,-70.983328,0
9adfde29-9f80-3504-8bbf-0e9a306685af,2299ba38-a12b-3186-a0e4-df3156f452bb,Shona685 Gislason620,F,OPTOMETRY,2 CENTRAL ST,GEORGETOWN,MA,01833-2032,42.726188,-70.983328,0
78f8149b-109c-30f7-9cd7-a5cb30992914,2299ba38-a12b-3186-a0e4-df3156f452bb,Lavern240 Hamill307,M,GENERAL PRACTICE,2 CENTRAL ST,GEORGETOWN,MA,01833-2032,42.726188,-70.983328,77
7b38298d-cd96-3cbe-8c77-366eb4d0fab6,32836213-4ac7-3021-aad8-6383f3ced351,Trinidad33 Ledner144,M,OPTOMETRY,1 HOLLYWOOD DR,GRAFTON,MA,01536-1614,42.209151,-71.683644,0
15eec8fa-97a0-3b42-926b-2eb202428993,32836213-4ac7-3021-aad8-6383f3ced351,Martha161 Ledner144,F,GENERAL PRACTICE,1 HOLLYWOOD DR,GRAFTON,MA,01536-1614,42.209151,-71.683644,4
e7ff5f62-0481-32b8-9834-64cafaf0d9d2,4d4f0156-9110-3edd-aa94-53f4d58fce4a,Carola944 Rice937,F,CLINICAL SOCIAL WORKER,55 PUTNEY RD,LEVERETT,MA,01054-9770,42.468897999999996,-72.48457900000001,0
58982321-6601-3714-abc4-69f4da4c313a,4d4f0156-9110-3edd-aa94-53f4d58fce4a,Jorge203 Rice937,M,GENERAL PRACTICE,55 PUTNEY RD,LEVERETT,MA,01054-9770,42.468897999999996,-72.48457900000001,18
3e124ab9-1fc3-357c-b6d6-85e75e9a761b,cfefd430-dc34-3f76-b4ae-deb4117f5c9b,Karine844 Conn188,F,GENERAL PRACTICE,352 PARK ST,NORTH READING,MA,01864-2164,42.578222,-71.084398,25
4cc6bfc7-33ce-3403-9c28-cfea29ec76d3,8f85e254-08a2-332e-8847-ef8eb92385c5,Lenard338 Glover433,M,OPTOMETRY,37 WASHINGTON ST,WESTFIELD,MA,01085-2861,42.138838,-72.755911,0
dff69e05-48e0-379f-b7a4-c3dfb1e76a33,8f85e254-08a2-332e-8847-ef8eb92385c5,Lenard338 Glover433,M,GENERAL PRACTICE,37 WASHINGTON ST,WESTFIELD,MA,01085-2861,42.138838,-72.755911,54
51cf79b6-d75c-3a38-b0a3-67adca54be4e,f0f86560-e984-3bb4-b93e-480bb4691e0f,Mariah942 Kiehn525,F,GENERAL PRACTICE,500 MAIN ST,WILBRAHAM,MA,01095-1658,42.126883,-72.430952,58
30f3075b-6335-34e4-9195-daf9e78f9888,2dac98ee-f5fa-39c7-85a4-234fe3484dc8,Shannon293 Goodwin327,M,GENERAL PRACTICE,45 N MAIN ST,FALL RIVER,MA,02720-2133,41.725351,-71.094162,19
6952213e-e57d-3612-9bc4-cb3df2e14ba9,3ebdda42-96e1-3ef9-844b-2f1f8224ef15,Elvira561 Maestas764,F,CLINICAL PSYCHOLOGIST,56 WINTHROP ST,CONCORD,MA,01742-2076,42.462911,-71.364496,0
6fe526e5-8944-328a-bd4d-830911476cb1,3ebdda42-96e1-3ef9-844b-2f1f8224ef15,Burl285 Pfannerstill264,M,GENERAL PRACTICE,56 WINTHROP ST,CONCORD,MA,01742-2076,42.462911,-71.364496,66
1dfbafe4-136b-3dea-8235-300b971d5a7c,d8b927a2-8e71-3b43-98ae-8ed2c7c724c9,Jack927 Goyette777,M,PEDIATRIC MEDICINE,NEIGHBORHOOD PEDIATRICS,BILLERICA,MA,01821-3757,42.559673,-71.260947,0
deaf2aed-45e6-3e08-acd3-5688d5da6cca,d8b927a2-8e71-3b43-98ae-8ed2c7c724c9,Beckie79 Boyle917,F,PEDIATRIC MEDICINE,NEIGHBORHOOD PEDIATRICS,BILLERICA,MA,01821-3757,42.559673,-71.260947,0
05b59977-3be3-382a-9453-d67681899426,d8b927a2-8e71-3b43-98ae-8ed2c7c724c9,Dorine689 Goyette777,F,GENERAL PRACTICE,NEIGHBORHOOD PEDIATRICS,BILLERICA,MA,01821-3757,42.559673,-71.260947,25
bd814f12-3535-3d8e-b551-bc5be70ab13d,c0db80e0-406a-3020-9b88-114998fe9f33,Brant303 Quitzon246,M,CLINICAL PSYCHOLOGIST,126 PARKER ST,NEWTON CENTER,MA,02459-2552,42.331876,-71.208402,0
26cd5d4a-7473-3a62-ba65-e5302c5e9828,c0db80e0-406a-3020-9b88-114998fe9f33,Brant303 Quitzon246,M,GENERAL PRACTICE,126 PARKER ST,NEWTON CENTER,MA,02459-2552,42.331876,-71.208402,49
6bc82415-13d1-3343-93c7-293221694216,87150be3-c9fd-369a-af45-52493f8451df,Myrl830 Nikolaus26,F,CHIROPRACTIC,531 SUMMER ST,BARRE,MA,01005-9589,42.418848,-72.10659799999999,0
5dd23b53-ac5e-34f5-a60f-64cdcd0ed4bc,87150be3-c9fd-369a-af45-52493f8451df,Cristobal567 Nikolaus26,M,GENERAL PRACTICE,531 SUMMER ST,BARRE,MA,01005-9589,42.418848,-72.10659799999999,41
7448796c-3ba3-3dc1-a1ab-d50c6cecd8a4,3e4baf39-79d2-3c5f-9419-293af2720a97,Ivory697 Cruickshank494,M,GENERAL PRACTICE,149 BELGRADE AVE,ROSLINDALE,MA,02131-2416,42.33196,-71.020173,85
52c48650-b19b-3b76-98d4-aafb779dc501,3e4baf39-79d2-3c5f-9419-293af2720a97,Ivory697 Cruickshank494,M,INTERNAL MEDICINE,149 BELGRADE AVE,ROSLINDALE,MA,02131-2416,42.33196,-71.020173,0
1e90c3d1-0a02-3d6f-8791-eb5f889852a8,3e4baf39-79d2-3c5f-9419-293af2720a97,Shawnta32 Douglas31,F,INTERNAL MEDICINE,149 BELGRADE AVE,ROSLINDALE,MA,02131-2416,42.33196,-71.020173,0
41ec343d-873b-398d-931d-bccbb507e46b,fedeff02-fcd0-3c21-a73e-d0d11a998ba4,Rubin812 Runolfsdottir785,M,CLINICAL PSYCHOLOGIST,PO BOX,HAMILTON,MA,01936-0296,42.626222999999996,-70.85723,0
60393c4b-aa70-3ca6-8b3d-96fdfc8fd78f,fedeff02-fcd0-3c21-a73e-d0d11a998ba4,Iris667 McCullough561,F,CLINICAL PSYCHOLOGIST,PO BOX,HAMILTON,MA,01936-0296,42.626222999999996,-70.85723,0
3f2d6160-fc31-34cb-a447-66973f5e6227,fedeff02-fcd0-3c21-a73e-d0d11a998ba4,Rubin812 Runolfsdottir785,M,GENERAL PRACTICE,PO BOX,HAMILTON,MA,01936-0296,42.626222999999996,-70.85723,67
9766712a-4c6f-30b3-bf4f-10eda4e39fd5,ad88ea68-1b6a-322b-9f8b-62dc31195ee1,Lesley194 Simonis280,M,GENERAL PRACTICE,28 GREEN ST,NEWBURY,MA,01951-1721,42.770406,-70.872417,37
fecbdf3f-0394-3515-ae38-284bd3593bc1,0b7ad8b0-feb2-33a9-94c4-aadaf4a1022c,Evelyn437 Johnston597,F,GENERAL PRACTICE,4238 WASHINGTON ST,ROSLINDALE,MA,02131-2517,42.33196,-71.020173,28
39fa9b2e-4786-3020-abb4-5d85ffd9005f,c74fe4a4-59ef-378a-af0a-49427c8dac6a,Sidney996 Denesik803,M,CLINICAL PSYCHOLOGIST,22 SUMMER ST,WESTBOROUGH,MA,01581-1565,42.268426,-71.613309,0
aad32bae-2273-39dd-98a0-8d18f370b8d2,c74fe4a4-59ef-378a-af0a-49427c8dac6a,Shirleen968 Denesik803,F,GENERAL PRACTICE,22 SUMMER ST,WESTBOROUGH,MA,01581-1565,42.268426,-71.613309,67
000b4e4f-f924-3605-a336-ce0b4fae753b,028b5b8e-40d9-381f-957f-0ed3e4503b4a,Allen322 Blick895,M,CLINICAL PSYCHOLOGIST,167 DWIGHT ROAD,LONGMEADOW,MA,01106-1769,42.047565000000006,-72.57113000000001,0
